tkt_id,player_id,ticket_no,tkt_amt,purchase_time,win_amt,channel_id,channel_name,purchase_trans_id,win_trans_id
818611,37634,8.18611E+11,40,06:13.6,100,2,WEB,191907,207819
818620,36000,8.1862E+11,40,06:49.1,100,6,WEB (QR CODE),NULL,207823
818621,36000,8.18621E+11,0,06:49.1,100,6,WEB (QR CODE),NULL,236164
818622,36000,8.18622E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818623,36000,8.18623E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818624,36000,8.18624E+11,0,06:49.2,100,6,WEB (QR CODE),NULL,444735
818625,36000,8.18625E+11,0,06:49.2,100,6,WEB (QR CODE),NULL,528674
818626,36000,8.18626E+11,0,06:49.2,100,6,WEB (QR CODE),NULL,610356
818627,36000,081862700804,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818628,36000,8.18628E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818629,36000,8.18629E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818630,36000,081863000485,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818631,36000,8.18631E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818632,36000,8.18632E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818633,36000,8.18633E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818634,36000,8.18634E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818635,36000,8.18635E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818636,36000,8.18636E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818637,36000,8.18637E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818638,36000,081863800422,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818639,36000,8.18639E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818640,36000,8.1864E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818641,36000,081864100829,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818642,36000,8.18642E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818643,36000,8.18643E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818644,36000,8.18644E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818645,36000,8.18645E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818646,36000,081864600726,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818647,36000,8.18647E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818648,36000,8.18648E+11,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818649,36000,081864900858,0,06:49.2,0,6,WEB (QR CODE),NULL,NULL
818657,37027,8.18657E+11,40,07:26.5,100,2,WEB,191921,207828
818661,37634,8.18661E+11,40,07:34.2,100,2,WEB,191924,207830
818664,37480,8.18664E+11,40,07:50.1,100,2,WEB,191931,207831
818795,36228,8.18795E+11,40,12:19.8,100,6,WEB (QR CODE),NULL,207903
818796,36228,8.18796E+11,0,12:19.8,100,6,WEB (QR CODE),NULL,236166
818797,36228,8.18797E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818798,36228,8.18798E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818799,36228,8.18799E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818800,36228,081880000413,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818801,36228,8.18801E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818802,36228,8.18802E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818803,36228,8.18803E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818804,36228,8.18804E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818805,36228,8.18805E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818806,36228,8.18806E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818807,36228,8.18807E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818808,36228,8.18808E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818809,36228,8.18809E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818810,36228,8.1881E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818811,36228,8.18811E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818812,36228,8.18812E+11,0,12:19.8,100,6,WEB (QR CODE),NULL,1649023
818813,36228,8.18813E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818814,36228,8.18814E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818815,36228,8.18815E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818816,36228,8.18816E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818817,36228,8.18817E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818818,36228,8.18818E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818819,36228,8.18819E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818820,36228,8.1882E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818821,36228,8.18821E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818822,36228,8.18822E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818823,36228,8.18823E+11,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818824,36228,081882400118,0,12:19.8,0,6,WEB (QR CODE),NULL,NULL
818829,37482,8.18829E+11,40,12:40.2,100,2,WEB,192025,207904
818993,37027,8.18993E+11,40,20:53.0,100,2,WEB,192133,207994
819103,37788,8.19103E+11,40,27:38.2,100,2,WEB,192225,208071
819104,37788,8.19104E+11,40,27:38.3,100,2,WEB,192226,208072
819105,37788,8.19105E+11,40,27:38.3,100,2,WEB,192227,208073
819106,37788,8.19106E+11,40,27:38.4,100,2,WEB,192228,208074
819107,37788,8.19107E+11,40,27:38.4,100,2,WEB,192229,208075
819236,37319,8.19236E+11,40,35:16.9,100,2,WEB,192335,208156
819400,37590,8.194E+11,40,43:26.6,100,2,WEB,192448,208221
819591,36418,8.19591E+11,40,51:08.3,100,2,WEB,192565,208290
819782,37181,8.19782E+11,40,58:27.7,100,2,WEB,192670,208363
819783,37181,8.19783E+11,40,58:27.8,100,2,WEB,192671,208364
819844,37307,8.19844E+11,40,00:46.0,100,2,WEB,192709,208395
819863,24679,081986300406,40,03:10.1,100,2,WEB,192722,208403
819988,28901,8.19988E+11,40,07:23.8,100,6,WEB (QR CODE),NULL,208444
819989,28901,8.19989E+11,0,07:23.8,100,6,WEB (QR CODE),NULL,236182
819990,28901,8.1999E+11,0,07:23.8,100,6,WEB (QR CODE),NULL,290888
819991,28901,8.19991E+11,0,07:23.8,100,6,WEB (QR CODE),NULL,366601
819992,28901,8.19992E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
819993,28901,8.19993E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
819994,28901,8.19994E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
819995,28901,8.19995E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
819996,28901,8.19996E+11,0,07:23.8,100,6,WEB (QR CODE),NULL,858518
819997,28901,8.19997E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
819998,28901,8.19998E+11,0,07:23.8,100,6,WEB (QR CODE),NULL,1111882
819999,28901,8.19999E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820000,28901,8.2E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820001,28901,008200010092,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820002,28901,082000200987,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820003,28901,8.20003E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820004,28901,8.20004E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820005,28901,8.20005E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820006,28901,8.20006E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820007,28901,8.20007E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820008,28901,8.20008E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820009,28901,8.20009E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820010,28901,8.2001E+11,0,07:23.8,100,6,WEB (QR CODE),NULL,1989034
820011,28901,8.20011E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820012,28901,082001200659,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820013,28901,082001300529,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820014,28901,8.20014E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820015,28901,8.20015E+11,0,07:23.8,100,6,WEB (QR CODE),NULL,2413471
820016,28901,082001600466,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820017,28901,8.20017E+11,0,07:23.8,0,6,WEB (QR CODE),NULL,NULL
820035,37542,8.20035E+11,40,08:28.0,100,2,WEB,192798,208462
820157,36966,8.20157E+11,40,11:36.0,100,2,WEB,192823,208476
821710,37692,8.2171E+11,40,53:21.1,1000,2,WEB,193356,202379
821780,37692,8.2178E+11,40,54:06.2,100,2,WEB,193370,202401
821784,37692,8.21784E+11,40,54:12.5,100,2,WEB,193376,208859
821926,37089,082192600771,40,00:06.7,100,2,WEB,193457,208897
821928,37089,082192800668,40,00:19.9,100,2,WEB,193461,208899
822007,36575,8.22007E+11,40,02:51.6,100,6,WEB (QR CODE),NULL,208950
822008,36575,8.22008E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822009,36575,8.22009E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822010,36575,8.2201E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822011,36575,8.22011E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822012,36575,8.22012E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822013,36575,8.22013E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822014,36575,8.22014E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822015,36575,8.22015E+11,0,02:51.6,100,6,WEB (QR CODE),NULL,1161070
822016,36575,8.22016E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822017,36575,8.22017E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822018,36575,8.22018E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822019,36575,8.22019E+11,0,02:51.6,0,6,WEB (QR CODE),NULL,NULL
822020,36575,082202000141,0,02:51.6,100,6,WEB (QR CODE),NULL,1362953
822021,36575,082202100198,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822022,36575,082202200614,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822023,36575,8.22023E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822024,36575,8.22024E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822025,36575,8.22025E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822026,36575,8.22026E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822027,36575,8.22027E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822028,36575,8.22028E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822029,36575,8.22029E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822030,36575,082203000378,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822031,36575,8.22031E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822032,36575,8.22032E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822033,36575,8.22033E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822034,36575,082203400197,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822035,36575,8.22035E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822036,36575,8.22036E+11,0,02:51.7,0,6,WEB (QR CODE),NULL,NULL
822176,37131,082217600700,40,06:52.2,100,2,WEB,193593,209018
822399,36574,8.22399E+11,40,15:59.3,100,6,WEB (QR CODE),NULL,209107
822400,36574,8.224E+11,0,15:59.3,100,6,WEB (QR CODE),NULL,236224
822401,36574,008224010056,0,15:59.3,100,6,WEB (QR CODE),NULL,290909
822402,36574,8.22402E+11,0,15:59.3,0,6,WEB (QR CODE),NULL,NULL
822403,36574,8.22403E+11,0,15:59.3,100,6,WEB (QR CODE),NULL,444755
822404,36574,8.22404E+11,0,15:59.3,100,6,WEB (QR CODE),NULL,528700
822405,36574,8.22405E+11,0,15:59.3,0,6,WEB (QR CODE),NULL,NULL
822406,36574,8.22406E+11,0,15:59.3,0,6,WEB (QR CODE),NULL,NULL
822407,36574,8.22407E+11,0,15:59.3,100,6,WEB (QR CODE),NULL,863795
822408,36574,8.22408E+11,0,15:59.3,100,6,WEB (QR CODE),NULL,1013967
822409,36574,8.22409E+11,0,15:59.3,100,6,WEB (QR CODE),NULL,1111894
822410,36574,8.2241E+11,0,15:59.3,0,6,WEB (QR CODE),NULL,NULL
822411,36574,8.22411E+11,0,15:59.3,0,6,WEB (QR CODE),NULL,NULL
822412,36574,008224120052,0,15:59.3,100,6,WEB (QR CODE),NULL,1362956
822413,36574,8.22413E+11,0,15:59.3,0,6,WEB (QR CODE),NULL,NULL
822414,36574,8.22414E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822415,36574,8.22415E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822416,36574,082241600584,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822417,36574,8.22417E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822418,36574,8.22418E+11,0,15:59.4,100,6,WEB (QR CODE),NULL,1781830
822419,36574,8.22419E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822420,36574,8.2242E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822421,36574,8.22421E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822422,36574,8.22422E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822423,36574,8.22423E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822424,36574,8.22424E+11,0,15:59.4,100,6,WEB (QR CODE),NULL,2254415
822425,36574,8.22425E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822426,36574,8.22426E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822427,36574,8.22427E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822428,36574,8.22428E+11,0,15:59.4,0,6,WEB (QR CODE),NULL,NULL
822561,36940,8.22561E+11,40,19:09.2,100,2,WEB,193749,209154
822746,24679,8.22746E+11,40,23:51.0,100,2,WEB,193814,209196
822755,24679,8.22755E+11,40,24:15.1,100,2,WEB,193821,209210
822939,37196,8.22939E+11,40,32:40.1,100,2,WEB,193908,209261
822948,37115,8.22948E+11,40,33:29.7,100,2,WEB,193916,209278
822950,37750,8.2295E+11,40,33:41.7,100,2,WEB,193918,209280
823247,37282,8.23247E+11,40,41:56.9,100,2,WEB,194036,203827
823336,25070,082333600332,40,44:06.5,100,2,WEB,194068,209389
823379,25070,8.23379E+11,40,45:27.0,100,2,WEB,194082,209413
823469,37246,082346900568,40,50:37.7,100,2,WEB,194144,209446
823539,36248,8.23539E+11,40,53:20.5,100,6,WEB (QR CODE),NULL,209477
823540,36248,8.2354E+11,0,53:20.5,100,6,WEB (QR CODE),NULL,236253
823541,36248,8.23541E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823542,36248,8.23542E+11,0,53:20.5,100,6,WEB (QR CODE),NULL,366641
823543,36248,8.23543E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823544,36248,8.23544E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823545,36248,8.23545E+11,0,53:20.5,100,6,WEB (QR CODE),NULL,610395
823546,36248,8.23546E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823547,36248,8.23547E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823548,36248,8.23548E+11,0,53:20.5,100,6,WEB (QR CODE),NULL,1013975
823549,36248,8.23549E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823550,36248,8.2355E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823551,36248,8.23551E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823552,36248,8.23552E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823553,36248,8.23553E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823554,36248,8.23554E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823555,36248,8.23555E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823556,36248,8.23556E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823557,36248,8.23557E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823558,36248,8.23558E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823559,36248,8.23559E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823560,36248,8.2356E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823561,36248,8.23561E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823562,36248,8.23562E+11,0,53:20.5,100,6,WEB (QR CODE),NULL,2082797
823563,36248,8.23563E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823564,36248,8.23564E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823565,36248,8.23565E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823566,36248,8.23566E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823567,36248,8.23567E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
823568,36248,8.23568E+11,0,53:20.5,0,6,WEB (QR CODE),NULL,NULL
825191,25154,8.25191E+11,40,29:56.4,100,2,WEB,194529,209820
825602,25154,082560200192,40,34:57.8,100,2,WEB,194566,209860
825831,36708,8.25831E+11,40,37:00.9,100,6,WEB (QR CODE),NULL,209875
825832,36708,8.25832E+11,0,37:00.9,100,6,WEB (QR CODE),NULL,236342
825833,36708,8.25833E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825834,36708,8.25834E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825835,36708,8.25835E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825836,36708,8.25836E+11,0,37:00.9,100,6,WEB (QR CODE),NULL,528750
825837,36708,8.25837E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825838,36708,082583800263,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825839,36708,8.25839E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825840,36708,8.2584E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825841,36708,8.25841E+11,0,37:00.9,100,6,WEB (QR CODE),NULL,1111925
825842,36708,8.25842E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825843,36708,8.25843E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825844,36708,8.25844E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825845,36708,8.25845E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825846,36708,8.25846E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825847,36708,8.25847E+11,0,37:00.9,100,6,WEB (QR CODE),NULL,1587325
825848,36708,8.25848E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825849,36708,082584900304,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825850,36708,8.2585E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825851,36708,8.25851E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825852,36708,8.25852E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825853,36708,8.25853E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825854,36708,8.25854E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825855,36708,8.25855E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825856,36708,8.25856E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825857,36708,8.25857E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825858,36708,8.25858E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825859,36708,8.25859E+11,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825860,36708,082586000988,0,37:00.9,0,6,WEB (QR CODE),NULL,NULL
825888,25158,8.25888E+11,40,37:58.3,100,2,WEB,194608,209884
825891,37520,8.25891E+11,40,38:05.3,100,2,WEB,194610,209672
825912,37520,8.25912E+11,40,39:06.4,100,2,WEB,194623,209673
826019,37611,8.26019E+11,40,39:56.6,100,2,WEB,194635,209921
826043,37611,8.26043E+11,40,41:00.9,100,2,WEB,194639,209925
826051,25156,8.26051E+11,40,41:06.7,100,2,WEB,194646,209931
826317,36020,8.26317E+11,40,44:14.4,100,6,WEB (QR CODE),NULL,209976
826318,36020,8.26318E+11,0,44:14.4,100,6,WEB (QR CODE),NULL,236348
826319,36020,8.26319E+11,0,44:14.4,100,6,WEB (QR CODE),NULL,290939
826320,36020,8.2632E+11,0,44:14.4,0,6,WEB (QR CODE),NULL,NULL
826321,36020,8.26321E+11,0,44:14.4,0,6,WEB (QR CODE),NULL,NULL
826322,36020,8.26322E+11,0,44:14.4,0,6,WEB (QR CODE),NULL,NULL
826323,36020,8.26323E+11,0,44:14.4,0,6,WEB (QR CODE),NULL,NULL
826324,36020,8.26324E+11,0,44:14.4,0,6,WEB (QR CODE),NULL,NULL
826325,36020,082632500710,0,44:14.4,0,6,WEB (QR CODE),NULL,NULL
826326,36020,8.26326E+11,0,44:14.4,0,6,WEB (QR CODE),NULL,NULL
826327,36020,8.26327E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826328,36020,8.26328E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826329,36020,8.26329E+11,0,44:14.5,100,6,WEB (QR CODE),NULL,1281362
826330,36020,008263300066,0,44:14.5,100,6,WEB (QR CODE),NULL,1362978
826331,36020,8.26331E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826332,36020,8.26332E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826333,36020,082633300414,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826334,36020,8.26334E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826335,36020,8.26335E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826336,36020,8.26336E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826337,36020,8.26337E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826338,36020,8.26338E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826339,36020,082633900601,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826340,36020,8.2634E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826341,36020,8.26341E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826342,36020,8.26342E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826343,36020,8.26343E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826344,36020,8.26344E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826345,36020,8.26345E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826346,36020,8.26346E+11,0,44:14.5,0,6,WEB (QR CODE),NULL,NULL
826431,25155,8.26431E+11,40,45:56.7,100,2,WEB,194740,210005
826644,25177,8.26644E+11,40,48:57.8,100,2,WEB,194765,210052
826669,25138,8.26669E+11,40,49:46.4,100,2,WEB,194782,210065
826907,37434,8.26907E+11,40,54:01.5,100,2,WEB,194843,210134
827317,24441,8.27317E+11,40,02:38.8,100,2,WEB,194927,210232
827675,24441,8.27675E+11,40,10:41.2,100,2,WEB,195003,210315
827920,36241,8.2792E+11,40,15:18.7,100,6,WEB (QR CODE),NULL,210345
827921,36241,8.27921E+11,0,15:18.7,100,6,WEB (QR CODE),NULL,236371
827922,36241,8.27922E+11,0,15:18.7,100,6,WEB (QR CODE),NULL,290960
827923,36241,8.27923E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827924,36241,082792400133,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827925,36241,8.27925E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827926,36241,8.27926E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827927,36241,8.27927E+11,0,15:18.7,100,6,WEB (QR CODE),NULL,700462
827928,36241,8.27928E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827929,36241,082792900960,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827930,36241,8.2793E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827931,36241,8.27931E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827932,36241,8.27932E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827933,36241,8.27933E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827934,36241,8.27934E+11,0,15:18.7,100,6,WEB (QR CODE),NULL,1437444
827935,36241,8.27935E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827936,36241,8.27936E+11,0,15:18.7,100,6,WEB (QR CODE),NULL,1587334
827937,36241,8.27937E+11,0,15:18.7,100,6,WEB (QR CODE),NULL,1649096
827938,36241,8.27938E+11,0,15:18.7,100,6,WEB (QR CODE),NULL,1716240
827939,36241,8.27939E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827940,36241,8.2794E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827941,36241,082794100697,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827942,36241,8.27942E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827943,36241,8.27943E+11,0,15:18.7,100,6,WEB (QR CODE),NULL,2082825
827944,36241,8.27944E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827945,36241,8.27945E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827946,36241,8.27946E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827947,36241,8.27947E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827948,36241,8.27948E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
827949,36241,8.27949E+11,0,15:18.7,0,6,WEB (QR CODE),NULL,NULL
829104,37682,8.29104E+11,40,36:55.8,100,2,WEB,195297,210670
829117,37682,8.29117E+11,40,37:18.9,100,2,WEB,195303,210675
829164,37682,8.29164E+11,40,37:47.5,100,2,WEB,195312,210723
829170,37682,8.2917E+11,40,37:59.2,100,2,WEB,195315,210724
829177,37682,8.29177E+11,40,38:12.9,100,2,WEB,195318,210727
830146,37603,8.30146E+11,40,56:47.2,100,2,WEB,195587,211120
830395,24838,8.30395E+11,40,00:26.6,100,6,WEB (QR CODE),NULL,206201
830396,24838,8.30396E+11,0,00:26.6,100,6,WEB (QR CODE),NULL,236400
830397,24838,8.30397E+11,0,00:26.6,100,6,WEB (QR CODE),NULL,290982
830398,24838,8.30398E+11,0,00:26.6,0,6,WEB (QR CODE),NULL,NULL
